area_fips,county,state,lq
72021,Bayam?n Municipio,Puerto Rico,0.93
72023,Cabo Rojo Municipio,Puerto Rico,0.63
72025,Caguas Municipio,Puerto Rico,0.77
72027,Camuy Municipio,Puerto Rico,0.69
72029,Can?vanas Municipio,Puerto Rico,0
72031,Carolina Municipio,Puerto Rico,0.44
72033,Cata?o Municipio,Puerto Rico,0.05
72035,Cayey Municipio,Puerto Rico,1.29
72037,Ceiba Municipio,Puerto Rico,0
72039,Ciales Municipio,Puerto Rico,0
72041,Cidra Municipio,Puerto Rico,1.05
72043,Coamo Municipio,Puerto Rico,0
72045,Comer?o Municipio,Puerto Rico,0.7
72047,Corozal Municipio,Puerto Rico,0
72049,Culebra Municipio,Puerto Rico,0
72051,Dorado Municipio,Puerto Rico,0
72053,Fajardo Municipio,Puerto Rico,0.76
72054,Florida Municipio,Puerto Rico,0
72055,Gu?nica Municipio,Puerto Rico,0.44
72057,Guayama Municipio,Puerto Rico,0.4
72059,Guayanilla Municipio,Puerto Rico,0.17
72061,Guaynabo Municipio,Puerto Rico,0.34
72063,Gurabo Municipio,Puerto Rico,0.5
72065,Hatillo Municipio,Puerto Rico,0.43
72067,Hormigueros Municipio,Puerto Rico,0.38
72069,Humacao Municipio,Puerto Rico,1.01
72071,Isabela Municipio,Puerto Rico,0.52
72073,Jayuya Municipio,Puerto Rico,0.25
72075,Juana D?az Municipio,Puerto Rico,0
72077,Juncos Municipio,Puerto Rico,0.44
72079,Lajas Municipio,Puerto Rico,0
72081,Lares Municipio,Puerto Rico,0
72083,Las Mar?as Municipio,Puerto Rico,0
72085,Las Piedras Municipio,Puerto Rico,0.26
72087,Lo?za Municipio,Puerto Rico,0
72089,Luquillo Municipio,Puerto Rico,0
72091,Manat? Municipio,Puerto Rico,1.92
72093,Maricao Municipio,Puerto Rico,0.3
72095,Maunabo Municipio,Puerto Rico,0.25
72097,Mayag?ez Municipio,Puerto Rico,1.17
72099,Moca Municipio,Puerto Rico,1.29
72101,Morovis Municipio,Puerto Rico,0
72103,Naguabo Municipio,Puerto Rico,0.24
72105,Naranjito Municipio,Puerto Rico,0
72107,Orocovis Municipio,Puerto Rico,0
72109,Patillas Municipio,Puerto Rico,1.31
72111,Pe?uelas Municipio,Puerto Rico,0
72113,Ponce Municipio,Puerto Rico,0.96
72115,Quebradillas Municipio,Puerto Rico,0.54
72117,Rinc?n Municipio,Puerto Rico,0.16
72119,R?o Grande Municipio,Puerto Rico,0
72121,Sabana Grande Municipio,Puerto Rico,0.43
72123,Salinas Municipio,Puerto Rico,0
72125,San Germ?n Municipio,Puerto Rico,0
72127,San Juan Municipio,Puerto Rico,0.56
72129,San Lorenzo Municipio,Puerto Rico,0.52
72131,San Sebasti?n Municipio,Puerto Rico,0.66
72133,Santa Isabel Municipio,Puerto Rico,0
72135,Toa Alta Municipio,Puerto Rico,0.65
72137,Toa Baja Municipio,Puerto Rico,0.28
72139,Trujillo Alto Municipio,Puerto Rico,2.39
72141,Utuado Municipio,Puerto Rico,0
72143,Vega Alta Municipio,Puerto Rico,0.87
72145,Vega Baja Municipio,Puerto Rico,0.79
72147,Vieques Municipio,Puerto Rico,0
72149,Villalba Municipio,Puerto Rico,0
72151,Yabucoa Municipio,Puerto Rico,0
72153,Yauco Municipio,Puerto Rico,0.82
